kl_dog,kl_cat,loss_cat,loss_dog
106587.79,1570.2444,6.567611,6.519601
106581.195,1570.2386,5.0774593,5.1867056
106574.62,1570.2288,5.0000634,5.1744614
106568.01,1570.2191,5.007736,5.116817
106561.42,1570.24,6.0888176,5.8231144
106554.82,1570.2183,6.211379,6.177735
106548.24,1570.205,6.119143,6.063515
106541.66,1570.1852,5.357145,5.0591326
106535.06,1570.1721,5.578802,5.538656
106528.49,1570.162,5.009045,5.11046
106521.89,1570.154,4.4121323,4.6848
106515.28,1570.157,5.170597,5.3956027
106508.69,1570.1388,5.759954,5.51767
106502.086,1570.142,5.589233,5.393487
106495.49,1570.1394,4.522205,4.483239
106488.914,1570.1653,5.483815,5.9780827
106482.375,1570.1624,6.613277,6.832922
106475.83,1570.1738,5.2417703,5.095328
106469.25,1570.1786,6.6997666,6.790952
106462.67,1570.1991,6.395801,5.8320622
106456.07,1570.1765,5.968007,5.842499
106449.5,1570.1832,6.2499638,6.047769
106442.93,1570.1747,4.4326425,4.7463393
106436.37,1570.1558,6.2833834,6.103994
106429.82,1570.146,5.7872267,6.0213675
106423.234,1570.1312,6.739549,6.599011
106416.7,1570.1268,5.381909,5.043893
106410.16,1570.1207,5.467786,5.682385
106403.57,1570.1028,4.6404014,4.471955
106396.98,1570.0916,5.306187,5.3869963
106390.39,1570.0878,5.829983,5.6359787
106383.875,1570.0537,6.6489835,5.971354
106377.33,1570.0325,5.650535,5.042226
106370.76,1570.0098,6.4960136,6.8593473
106364.195,1570.0068,5.520228,5.7403436
106357.62,1570.0051,4.705119,4.513087
106351.05,1569.9949,5.743788,5.4404225
106344.49,1570.0007,6.586824,6.9040775
106337.94,1570.0061,4.8469963,5.1432366
106331.38,1569.9927,5.343395,5.6908
106324.805,1569.9851,6.1171303,6.0259295
106318.266,1569.9535,5.6868467,5.9538994
106311.7,1569.944,6.4940257,6.2332983
106305.13,1569.9281,6.0307474,6.0155425
106298.56,1569.9164,5.166138,5.3078623
106291.99,1569.8915,5.4843736,5.194048
106285.44,1569.8655,5.3408294,4.9182706
106278.9,1569.8561,4.4418974,4.305399
106272.33,1569.832,5.2466555,5.558994
106265.78,1569.8301,5.50999,5.542514
106259.234,1569.8258,6.611555,6.478796
106252.69,1569.8584,5.9217563,6.059093
106246.14,1569.8556,6.006731,5.5094852
106239.6,1569.8225,5.3397126,5.6528325
106233.055,1569.8052,5.45346,5.7500877
106226.51,1569.7784,5.8365345,5.9329176
106219.96,1569.7526,5.146113,5.5087037
106213.39,1569.7208,5.9593177,6.0148687
106206.86,1569.702,4.9555645,4.568577
106200.31,1569.6569,5.9149365,5.921647
106193.766,1569.6294,6.520843,6.467372
106187.23,1569.6637,5.578226,5.3202295
106180.68,1569.6312,4.327479,4.287158
106174.12,1569.6321,5.712603,5.8135285
106167.56,1569.6077,5.672787,5.74042
106161.02,1569.5898,5.2697825,5.7895947
106154.49,1569.5608,5.0741806,5.4044814
106147.96,1569.5356,5.2331467,5.231494
106141.445,1569.543,5.4901376,5.5537176
106135.03,1569.522,5.2883534,4.9745026
106128.5,1569.5115,6.8197913,6.613191
106121.984,1569.5131,5.3279347,5.3202143
106115.46,1569.4769,5.56606,5.7446127
106108.93,1569.4673,5.445339,5.427894
106102.39,1569.4362,5.913801,5.3830338
106095.84,1569.4199,5.905919,5.5379095
106089.32,1569.3911,5.4925113,5.2713146
106082.77,1569.377,5.402518,5.0700626
106076.234,1569.3539,4.867766,5.0484104
106069.695,1569.3224,4.2318573,4.3635383
106063.16,1569.3074,5.2190266,5.208147
106056.65,1569.2781,5.8260026,5.854335
106050.15,1569.2778,5.860944,6.0797105
106043.61,1569.2782,5.8019285,5.73105
106037.08,1569.2566,5.4324284,5.3344717
106030.55,1569.2261,4.298884,4.3178983
106024.01,1569.2107,5.8915725,6.143144
106017.56,1569.195,5.674282,5.9850974
106011.04,1569.1963,4.7132497,4.698659
106004.51,1569.1655,4.140893,3.8919985
105998.03,1569.1398,6.440923,6.2252836
105991.58,1569.1355,5.893686,5.4894943
105985.04,1569.1602,5.8031383,6.1301274
105978.54,1569.1357,6.8158965,7.1227956
105972.01,1569.135,5.9608397,5.938631
105965.53,1569.1277,5.5498385,5.298246
105959.04,1569.1257,5.806978,5.8729506
105952.52,1569.1027,4.6796117,4.666339
105946.02,1569.0764,5.4890347,5.8627667
105939.58,1569.0618,6.223652,6.026297
105933.08,1569.0651,5.3965487,5.1184
105926.57,1569.0586,5.989912,5.867917
105920.1,1569.0474,5.3871794,5.416476
105913.76,1569.0243,6.491093,6.703846
105907.28,1569.0045,5.037771,5.429628
105900.766,1569.001,4.4397407,4.393792
105894.26,1568.9865,6.797054,7.084078
105887.79,1568.9673,5.018012,4.715008
105881.28,1568.9337,4.1803994,4.272459
105874.76,1568.9148,4.694409,4.881381
105868.28,1568.9017,5.410076,5.9020157
105861.805,1568.9111,5.648477,5.9713864
105855.34,1568.8973,5.533303,5.7162614
105848.85,1568.9286,6.367073,6.3435655
105842.35,1568.9307,5.7814374,5.674344
105835.88,1568.9199,6.0880437,5.9098244
105829.38,1568.8923,5.422169,5.3316846
105822.97,1568.8643,5.94437,5.301837
105816.48,1568.8372,5.894907,5.606966
105810.01,1568.822,4.9808297,5.3374705
105803.51,1568.8037,6.5828414,6.9939604
105797.02,1568.787,6.6397486,6.3984933
105790.516,1568.7715,6.239991,5.946174
105784.05,1568.7523,5.843562,5.440056
105777.56,1568.7295,5.503594,5.602772
105771.055,1568.7239,5.217944,5.435929
105764.58,1568.6915,6.0438232,6.0146933
105758.08,1568.6996,5.5407996,5.5121136
105751.57,1568.7386,4.573227,4.461735
105745.06,1568.7208,6.0074134,6.2546296
105738.61,1568.7064,6.468956,6.52395
105732.1,1568.6781,6.1473145,5.9571347
105725.6,1568.6672,5.17596,5.16024
105719.09,1568.6447,4.5723557,4.72394
105712.6,1568.6075,4.3281145,4.2039146
105706.09,1568.5883,4.4802465,4.785293
105699.63,1568.6047,6.1462646,6.7398815
105693.18,1568.5933,6.253781,6.210378
105686.72,1568.5718,7.5506353,7.269523
105680.24,1568.5492,5.9678583,5.5679975
105673.75,1568.5468,4.9571266,4.753108
105667.266,1568.523,5.4084806,5.4658284
105660.78,1568.568,4.8948097,4.7801547
105654.32,1568.5328,5.810251,6.1711235
105647.87,1568.5066,7.029321,7.113431
105641.375,1568.4979,5.703211,5.7450886
105634.91,1568.4781,5.00909,5.048147
105628.45,1568.4565,6.096235,6.2230477
105621.97,1568.4364,5.861335,6.0241647
105615.516,1568.429,5.1829014,5.130552
105609.03,1568.411,5.5671835,5.51568
105602.56,1568.3934,5.319511,5.5196733
105596.07,1568.3867,5.568576,5.6660643
105589.61,1568.3617,5.6018596,5.5594416
105583.125,1568.3356,6.704971,6.784002
105576.66,1568.3176,5.5030622,5.6790123
105570.21,1568.2837,5.7655935,6.3403077
105563.75,1568.2676,5.150696,5.0602946
105557.305,1568.2604,5.5923324,5.244501
105550.83,1568.2609,5.6441894,5.294167
105544.44,1568.2272,7.2631054,7.030177
105537.984,1568.2173,5.913806,5.886816
105531.516,1568.201,5.0676107,5.6432242
105525.07,1568.1765,4.6298785,5.3604145
105518.6,1568.1499,5.2640753,5.074611
105512.16,1568.1271,6.2815137,6.153919
105505.68,1568.0974,4.567362,4.6990995
105499.195,1568.068,5.1936135,5.20852
105492.76,1568.0403,5.7990704,6.008445
105486.28,1568.0182,5.545407,5.702697
105479.83,1567.9991,7.232298,6.9964557
105473.41,1567.9698,5.594932,5.393005
105466.94,1567.9458,5.4642563,5.420164
105460.484,1567.9441,5.6736026,5.3836007
105454.016,1567.9226,5.9407167,6.0500946
105447.58,1567.901,5.4577756,5.7046895
105441.12,1567.8743,5.379245,5.35721
105434.67,1567.8602,6.5040646,5.8590817
105428.234,1567.8566,5.5166116,5.4306693
105421.79,1567.8376,5.9868684,5.718895
105415.32,1567.8169,6.255612,6.079974
105408.87,1567.7952,5.4359975,5.393029
105402.41,1567.7615,5.3606043,5.7405696
105395.96,1567.7386,6.715333,6.825542
105389.58,1567.7355,6.5336347,6.6673274
105383.11,1567.7817,4.6166143,4.3153963
105376.69,1567.8066,5.860242,5.2210283
105370.25,1567.7981,5.2706122,5.6390114
105363.8,1567.7747,6.6206927,6.7913046
105357.34,1567.7599,5.260082,5.546239
105350.91,1567.7472,5.955445,6.071755
105344.47,1567.7284,6.5264063,6.3422537
105338.07,1567.7235,6.5508323,6.644819
105331.62,1567.7042,5.133277,5.088827
105325.19,1567.7042,5.280308,5.0056176
105318.75,1567.6855,5.1168175,5.506823
105312.31,1567.6604,3.9296415,4.19056
105305.88,1567.6383,5.15943,5.226257
105299.44,1567.6597,6.222655,6.105688
105293.016,1567.6584,6.0370283,5.5141506
105286.57,1567.6437,5.1410646,5.2487755
105280.125,1567.6483,6.509064,6.1931825
105273.71,1567.6261,5.7570586,6.0615506
105267.266,1567.6361,4.874648,5.031795
105260.82,1567.6138,4.169013,4.247103
105254.37,1567.6405,4.289054,4.6763625
105247.93,1567.6141,4.5037403,5.1992025
105241.484,1567.6019,6.856526,6.5069346
105235.055,1567.5731,5.272352,4.8979626
105228.65,1567.5593,5.389806,5.449056
105222.21,1567.5286,4.3618984,4.5342703
105215.8,1567.5198,7.075069,7.9765067
105209.34,1567.5419,5.576431,5.759279
105202.914,1567.527,5.626145,5.4282384
105196.516,1567.5045,6.3911,6.359206
105190.086,1567.4928,4.4948144,4.404734
105183.66,1567.4675,4.7512846,4.715583
105177.23,1567.4656,5.0709677,5.087597
105170.79,1567.4398,5.8118324,5.805829
105164.37,1567.4156,6.0122786,6.0875754
105157.94,1567.3885,4.4980884,4.5687904
105151.5,1567.3864,4.904728,4.8616915
105145.1,1567.3798,6.0063105,5.3535404
105138.67,1567.3701,6.150323,6.4902987
105132.32,1567.3723,6.1741023,6.4995565
105125.93,1567.4346,6.494241,6.5044274
105119.53,1567.4462,7.221376,7.015821
105113.11,1567.4592,5.78327,5.551979
105106.71,1567.4397,6.1339245,6.3939667
105100.3,1567.4415,4.6989746,5.1779814
105093.88,1567.4271,5.164289,5.3178234
105087.47,1567.396,6.3728724,6.4019284
105081.05,1567.3909,6.4716363,6.9259267
105074.65,1567.3939,5.702526,5.984404
105068.234,1567.3813,4.951279,5.4277263
105061.83,1567.3611,5.5327063,5.920856
105055.414,1567.3748,5.719445,5.6775126
105049.01,1567.3542,5.472046,5.1891184
105042.586,1567.3379,5.9030204,5.6336474
105036.19,1567.3362,6.335539,5.824016
105029.78,1567.3438,5.1872883,4.9963026
105023.43,1567.3202,6.546585,6.8717923
105017.04,1567.3157,5.3365297,5.660337
105010.71,1567.2911,6.1311436,5.9455376
105004.305,1567.27,5.2645807,5.3779464
104997.89,1567.2632,5.9213367,5.8056483
104991.52,1567.2692,5.4975452,4.7918487
104985.125,1567.2476,7.430634,7.6902122
104978.76,1567.2444,5.2351403,5.383466
104972.37,1567.2344,6.0217247,6.076915
104965.984,1567.2247,5.85575,5.7009463
104959.59,1567.2306,5.474737,5.8379807
104953.19,1567.2131,6.4140167,6.210929
104946.8,1567.1893,4.5037775,4.5935245
104940.38,1567.1803,5.3801765,4.9524097
104933.98,1567.167,5.160037,4.9169116
104927.57,1567.1438,5.3416886,4.914888
104921.19,1567.1173,6.503025,6.520998
104914.805,1567.099,5.7870502,5.5562825
104908.414,1567.092,6.0989385,6.418115
104902.016,1567.0978,5.9462347,6.1313562
104895.625,1567.1902,6.8697133,6.4206
104889.26,1567.1631,6.170995,6.359319
104882.91,1567.1573,6.777789,7.0249805
104876.52,1567.1443,6.7287993,6.3144803
104870.14,1567.1654,5.095084,4.757055
104863.75,1567.1449,4.5924063,4.672479
104857.41,1567.1356,5.441053,5.631897
104851.03,1567.115,5.2650356,5.3657966
104844.664,1567.099,6.619491,6.5154667
104838.29,1567.075,7.0226736,6.704672
104831.91,1567.0453,6.1698956,6.828009
104825.53,1567.0588,5.84377,5.392513
104819.164,1567.0703,5.9246807,5.7072964
104812.805,1567.0728,5.899544,5.8022947
104806.42,1567.0708,6.140994,5.5725136
104800.03,1567.1112,4.445823,4.184608
104793.71,1567.097,6.2112503,6.8915396
104787.33,1567.0836,5.2206964,5.541529
104780.945,1567.0658,4.776889,4.603387
104774.56,1567.0592,4.6918306,4.3918805
104768.21,1567.052,6.651326,6.5287294
104761.836,1567.0736,7.9728594,7.501612
104755.484,1567.0447,5.3213334,5.4233465
104749.12,1567.013,5.4252443,4.9857483
104742.75,1567.0055,5.526874,5.3808494
104736.38,1566.9974,5.0929503,5.1208916
104730.01,1567.0361,6.935161,7.0272017
104723.734,1567.0382,5.6703987,5.9683356
104717.36,1567.0417,6.0842443,5.993548
104711.01,1567.0133,6.7059956,6.3301444
104704.64,1567.0234,6.1689615,6.3799815
104698.29,1566.9874,5.53156,5.506174
104691.94,1566.9697,6.1482706,6.122742
104685.63,1566.941,5.4687777,5.7100253
104679.26,1566.921,4.8490186,4.7590985
104672.88,1566.8966,5.799546,6.0664253
104666.516,1566.8607,5.3113008,5.5723577
104660.17,1566.8507,6.4925194,6.5625896
104653.85,1566.8232,6.1974573,5.7718577
104647.48,1566.797,4.0590506,3.8540761
104641.1,1566.7837,5.854529,5.65344
104634.74,1566.7736,6.414727,6.0468206
104628.4,1566.7423,4.161339,4.6728225
104622.07,1566.7108,6.0534654,6.5393777
104615.73,1566.6788,5.184982,5.9414377
104609.38,1566.6519,4.5482845,4.5503764
104603.016,1566.6282,5.8720517,5.6566176
104596.64,1566.5938,5.799451,5.834589
104590.28,1566.5719,5.491143,5.880454
104583.92,1566.5571,6.01231,5.3172936
104577.58,1566.5831,5.516177,5.048836
104571.234,1566.5466,5.1036034,5.775748
104564.9,1566.5133,6.3279834,6.685826
104558.56,1566.4885,5.8599076,5.893558
104552.23,1566.4712,5.443147,4.8659716
104545.89,1566.4675,6.028369,5.68325
104539.54,1566.469,5.5247965,5.659135
104533.22,1566.4541,5.182799,5.2316747
104526.87,1566.4291,4.6848288,4.8133907
104520.53,1566.4104,6.0084333,5.6691885
104514.195,1566.4109,5.3859034,5.0424304
104507.86,1566.3887,4.398755,4.4471426
104501.52,1566.3635,6.1543355,6.0342884
104495.25,1566.352,6.1570497,5.4907823
104488.945,1566.3444,5.458748,5.5118313
104482.61,1566.3711,5.771416,5.654688
104476.26,1566.3494,5.210552,5.154182
104469.93,1566.3234,6.1684875,6.196575
104463.59,1566.3328,5.709008,6.094819
104457.26,1566.3032,5.3077283,5.086346
104450.93,1566.269,6.2117457,5.8515897
104444.586,1566.252,4.8925085,5.1596203
104438.24,1566.2252,3.6951942,3.8376627
104431.96,1566.2284,6.853015,6.7927403
104425.61,1566.2502,5.709677,4.985499
104419.38,1566.2222,5.7495737,5.923085
104413.086,1566.2114,6.0447803,6.4795904
104406.74,1566.188,5.523694,5.682433
104400.41,1566.1763,5.0240955,4.6901026
104394.07,1566.171,4.77505,4.831179
104387.73,1566.164,4.3410296,4.443183
104381.38,1566.1338,5.850357,5.9925275
104375.06,1566.1261,5.724712,5.631077
104368.75,1566.109,5.881801,6.235282
104362.44,1566.1125,4.888455,5.116091
104356.09,1566.0896,5.3030314,5.235698
104349.8,1566.0944,6.182536,5.8095136
104343.51,1566.066,4.4731536,4.752291
104337.17,1566.0574,5.2597637,5.2792354
104330.87,1566.0159,6.6362386,5.9604273
104324.53,1565.991,5.4964247,5.029756
104318.26,1565.953,6.247433,5.927581
104311.93,1565.9395,5.2466006,5.5339727
104305.62,1565.9508,6.075957,6.266069
104299.33,1565.9355,6.15963,5.8911076
104293.01,1565.9388,4.951624,4.9972215
104286.695,1565.9203,4.55386,4.563413
104280.414,1565.8988,4.907499,4.4428205
104274.125,1565.8737,5.6959114,6.1218123
104267.836,1565.8535,5.135001,5.1285605
104261.56,1565.8188,5.734232,5.8368473
104255.26,1565.7936,6.1021504,6.096225
104249.01,1565.7932,5.896968,5.6210675
104242.695,1565.7714,5.1116867,4.9795985
104236.375,1565.7382,5.690329,5.910885
104230.07,1565.7147,5.4726977,5.5387425
104223.75,1565.6921,4.8265533,5.1811223
104217.48,1565.6908,6.573721,6.5567274
104211.17,1565.6791,4.451991,4.178448
104204.88,1565.6571,6.6767864,6.9700418
104198.59,1565.6346,6.389006,6.387128
104192.28,1565.6499,5.778694,5.6036563
104185.99,1565.65,5.7315183,5.895479
104179.695,1565.6704,5.516944,5.383556
104173.4,1565.6714,5.7487016,5.6188
104167.15,1565.635,5.4616213,5.600522
104160.836,1565.6267,5.7297425,5.245488
104154.56,1565.6056,6.165242,6.249248
104148.25,1565.5754,4.602314,4.5500546
104141.97,1565.5587,5.2466965,5.203004
104135.67,1565.524,5.4388075,5.264857
104129.39,1565.4916,5.8999,5.7056975
104123.1,1565.4764,7.043009,7.1526766
104116.85,1565.4857,6.2245965,6.356088
104110.57,1565.4679,6.0209804,6.2789736
104104.305,1565.4485,5.659775,6.0593834
104098.01,1565.4186,5.3979516,5.466897
104091.695,1565.3895,4.8542776,4.9292054
104085.414,1565.3783,6.928828,6.9155107
104079.12,1565.3835,6.2752028,6.2087474
104072.81,1565.3871,4.2504563,4.661947
104066.52,1565.3684,5.4560895,5.544695
104060.23,1565.3511,5.662747,5.7394314
104053.94,1565.33,5.726585,5.8634224
104047.65,1565.3248,5.2359085,5.2187204
104041.34,1565.3162,4.549484,4.594055
104035.07,1565.3257,5.8081512,6.100625
104028.8,1565.3093,5.271053,4.8304667
104022.53,1565.2825,6.732021,6.5699697
104016.24,1565.2751,5.800285,5.855545
104009.97,1565.2839,4.941221,5.356999
104003.695,1565.2711,5.446231,5.5652385
103997.414,1565.2537,5.2121816,5.084313
103991.16,1565.2405,5.646789,5.639886
103984.91,1565.2234,6.362058,6.007782
103978.625,1565.2018,5.5203958,5.5070887
103972.336,1565.2094,5.332515,5.2108517
103966.05,1565.2123,5.4714007,5.290196
103959.77,1565.2126,5.495692,5.806216
103953.54,1565.1986,5.629711,6.159699
103947.266,1565.1874,6.1365304,6.366439
103941.016,1565.1843,6.8500547,6.2617865
103934.74,1565.1598,4.714811,4.742705
103928.5,1565.1803,6.1212864,6.147089
103922.22,1565.1741,6.0000625,5.9668565
103915.945,1565.1735,5.7887487,6.0620446
103909.7,1565.1509,5.2690663,5.0294466
103903.45,1565.1552,5.217879,5.3349137
103897.2,1565.1918,5.8956146,6.0990796
103890.95,1565.1942,6.2497487,6.242508
103884.71,1565.2076,4.6918683,4.8703527
103878.47,1565.2156,6.4045115,6.5768785
103872.2,1565.2096,6.297681,6.5098367
103865.97,1565.1876,5.1474133,5.1230183
103859.72,1565.1547,5.2817435,4.9573574
103853.47,1565.1368,5.35683,4.948609
103847.2,1565.1129,4.3988075,4.6901298
103840.95,1565.1318,5.4997816,5.5288196
103834.69,1565.1317,5.60324,5.8937125
103828.445,1565.1346,6.059809,6.2982416
103822.195,1565.1343,5.210073,5.1847663
103815.98,1565.0984,6.567882,6.6739936
103809.7,1565.0754,4.6258497,4.538021
103803.46,1565.051,5.337137,5.335485
103797.23,1565.0237,5.187388,5.237589
103790.98,1565.0026,7.1333375,7.427773
103784.73,1565.008,5.0301886,5.326507
103778.47,1565.0162,4.715198,4.913657
103772.21,1565.0006,4.6447225,5.1590323
103765.945,1564.9827,6.233494,5.970248
103759.72,1564.9585,6.362253,6.0942616
103753.45,1564.9308,5.293528,5.4210253
103747.2,1564.9144,4.779149,5.0103292
103741.07,1564.9305,7.821033,8.574317
103734.81,1564.9414,4.6294217,4.8208323
103728.62,1564.9177,5.80143,5.720617
103722.38,1564.9108,6.1685963,5.9726
103716.13,1564.879,5.837708,5.9667435
103709.88,1564.8522,5.261308,5.161837
103703.7,1564.8739,6.022341,6.8356924
103697.46,1564.8708,7.0750093,7.1472244
103691.24,1564.8796,6.884827,6.6495
103685.02,1564.8534,5.4466705,5.443593
103678.78,1564.863,5.086826,4.891058
103672.52,1564.8767,5.896451,5.2614937
103666.28,1564.9342,6.6590095,6.4468317
103660.03,1564.9224,6.0036325,5.8000216
103653.79,1564.9412,6.9642863,6.650423
103647.58,1564.9061,7.0272365,6.802074
103641.38,1564.9359,5.947538,5.7931857
103635.125,1564.8987,5.187187,4.9369035
103628.9,1564.8888,5.890489,5.736173
103622.664,1564.8613,4.513694,4.3528056
103616.43,1564.8512,6.096064,6.140999
103610.22,1564.8268,4.998086,5.2787433
103603.99,1564.838,5.604265,5.380963
103597.77,1564.818,6.184441,6.402668
103591.54,1564.8308,5.6167917,5.810693
103585.32,1564.8169,6.5679464,6.310453
103579.12,1564.8074,5.821041,5.8139486
103572.88,1564.7882,5.9466324,5.924523
103566.664,1564.7941,6.2226686,6.0708847
103560.44,1564.7892,6.493633,6.6019144
103554.21,1564.8014,5.670596,6.190601
103547.99,1564.811,6.4545274,7.0013943
103541.805,1564.824,4.7832484,4.5285916
103535.59,1564.8411,5.790269,5.7219753
103529.4,1564.8466,5.66057,5.1821966
103523.18,1564.8296,5.932897,6.1181717
103516.96,1564.8037,5.726842,5.912836
103510.75,1564.7764,6.0117254,5.7932935
103504.56,1564.7566,5.801094,5.7743416
103498.36,1564.7258,5.829579,5.7273865
103492.125,1564.6979,4.945921,4.7641463
103485.914,1564.6738,5.6440296,5.610543
103479.71,1564.6486,5.6074004,5.9195065
103473.5,1564.6273,5.4340596,5.623893
103467.34,1564.6027,4.9832087,5.005549
103461.14,1564.582,6.107806,5.627064
103454.92,1564.5753,5.390232,5.374125
103448.7,1564.6235,6.529561,6.202497
103442.5,1564.6284,5.695061,5.8129888
103436.32,1564.6036,6.330733,7.043486
103430.09,1564.5924,5.7510557,6.3094106
103423.875,1564.5707,6.1758995,6.1091723
103417.7,1564.5582,6.3256025,6.357174
103411.484,1564.5713,5.003237,4.795464
103405.29,1564.5579,5.2136493,5.1375732
103399.11,1564.5554,5.9376826,6.1506014
103392.91,1564.5745,5.1890564,5.0615063
103386.69,1564.5624,5.592014,5.501292
103380.46,1564.5327,4.469308,4.694797
103374.3,1564.5326,4.707285,4.959666
103368.1,1564.5243,5.5535564,5.3766284
103361.92,1564.5171,7.3729167,7.5167084
103355.73,1564.4971,5.48973,5.4245763
103349.53,1564.4697,4.7574005,4.903687
103343.33,1564.4476,5.4476867,5.4189253
103337.14,1564.4332,4.8789062,4.649714
103330.92,1564.4102,4.960602,4.721068
103324.74,1564.4252,6.0070524,6.3124275
103318.54,1564.4188,5.769196,6.0600367
103312.336,1564.3861,4.758237,4.681811
103306.14,1564.3798,6.1140494,6.4922466
103299.93,1564.3807,5.307355,5.0475903
103293.78,1564.3856,5.565172,5.6134753
103287.586,1564.3962,5.4754157,5.188456
103281.39,1564.3824,4.431207,4.14459
103275.195,1564.3779,5.0676537,5.117208
103269.016,1564.3774,4.9156165,5.13783
103262.83,1564.353,6.869515,6.9221497
103256.64,1564.3289,4.759355,4.554655
103250.445,1564.3068,6.7636204,6.2297325
103244.26,1564.2738,6.0245986,5.8373427
103238.35,1564.2421,4.831116,4.9321775
103232.164,1564.221,4.2918425,4.5235624
103225.98,1564.2312,4.9996176,5.0591006
103219.766,1564.2184,5.6597204,5.6907225
103213.61,1564.2054,4.950228,5.31718
103207.484,1564.1818,6.7686734,6.2299004
103201.38,1564.1575,6.683371,6.5436907
103195.18,1564.1388,5.9325423,5.7595325
103188.99,1564.0979,6.1088314,6.1744456
103182.82,1564.0769,5.6742635,5.491687
103176.64,1564.0575,4.329073,4.4518
103170.48,1564.0411,5.0894938,5.22178
103164.3,1564.0219,6.4846196,6.288763
103158.1,1564.004,5.5888386,5.4684863
103151.945,1563.9952,5.669629,5.985242
103145.74,1563.9752,4.6766295,4.6302705
103139.56,1563.9436,5.262599,5.614172
103133.41,1563.9307,4.809966,4.8168287
103127.23,1563.9404,5.472366,5.3804874
103121.05,1563.9573,4.8358145,5.031877
103114.88,1563.9608,4.9934077,5.134524
103108.75,1563.9768,4.8456116,5.060382
103102.57,1563.9575,5.937607,5.8477526
103096.39,1563.9545,4.969588,4.820042
103090.23,1563.9852,5.681316,5.4107175
103084.06,1564.0033,5.9873013,6.096036
103077.91,1563.9813,4.3578963,4.271239
103071.75,1563.984,5.3515434,5.598503
103065.59,1563.9775,5.2444887,4.9591494
103059.414,1563.9492,5.9490395,5.988114
103053.25,1563.9382,5.9149575,5.773403
103047.086,1563.9327,4.792306,5.185302
103040.98,1563.9266,5.676955,5.6661377
103034.805,1563.8945,5.2166796,5.5826063
103028.64,1563.8799,5.009872,4.554011
103022.47,1563.8589,5.4864473,5.7187476
103016.305,1563.8389,5.609713,5.62854
103010.125,1563.8282,6.3679276,6.206573
103003.97,1563.832,5.62309,5.213319
102997.805,1563.8187,6.9561267,6.6546493
102991.664,1563.8082,5.3070292,5.1381006
102985.51,1563.7874,5.2841196,5.1790037
102979.34,1563.7885,5.6361666,6.113398
102973.22,1563.7802,5.4929633,5.649664
102967.055,1563.7775,5.2702928,5.4043274
102960.91,1563.8,7.023655,6.9626427
102954.766,1563.7914,7.1606994,7.149261
102948.63,1563.7876,6.78032,6.4475307
102942.49,1563.7936,5.7211604,5.734064
102936.33,1563.797,5.359611,5.0747085
102930.17,1563.8064,5.776719,5.4230328
102924.0,1563.7904,5.5162253,5.1857853
102917.89,1563.7808,6.1349196,6.5684304
102911.74,1563.7621,5.533012,5.436288
102905.586,1563.7462,5.55379,5.525749
102899.43,1563.7167,5.075558,5.160783
102893.33,1563.7115,4.9561276,4.972569
102887.19,1563.7323,6.4741435,6.5425844
102881.05,1563.7133,4.766228,4.829739
102874.91,1563.6982,6.0134134,6.3551526
102868.766,1563.674,5.5521183,5.4652696
102862.625,1563.668,6.3920135,5.951228
102856.484,1563.6418,5.5130033,5.565926
102850.34,1563.6382,5.7308354,5.4863553
102844.2,1563.6151,5.915665,6.156955
102838.055,1563.615,5.732656,5.7265205
102831.94,1563.6047,5.4351025,5.560711
102825.79,1563.5875,5.670621,5.2012544
102819.68,1563.5713,4.8063884,4.9151716
102813.53,1563.5809,6.0766444,6.110682
102807.39,1563.5614,4.7228746,4.6422048
102801.28,1563.5596,6.406342,6.24091
102795.14,1563.546,5.44068,5.569531
102789.03,1563.5265,6.2591934,6.6589065
102782.89,1563.4983,6.685524,6.7229147
102776.766,1563.4785,4.340971,4.177897
102770.64,1563.4731,4.67759,4.538718
102764.51,1563.4546,5.4987655,5.738345
102758.375,1563.4462,4.215155,3.9658833
102752.25,1563.4427,6.3205123,6.7874074
102746.13,1563.433,7.008036,6.961878
102739.99,1563.4224,5.507076,5.7403274
102733.89,1563.424,6.112752,6.141529
102727.76,1563.4076,4.513033,4.3558884
102721.64,1563.3937,5.9213047,5.8495107
102715.51,1563.3661,5.855582,6.0037203
102709.375,1563.358,5.851677,5.97579
102703.24,1563.3347,5.5315804,5.790191
102697.1,1563.303,4.337861,4.3817153
102690.984,1563.2736,4.914093,4.916217
102684.86,1563.281,5.0721354,4.880704
102678.766,1563.2546,5.766122,5.4298306
102672.65,1563.232,5.586986,5.350606
102666.52,1563.2216,5.312105,5.3219724
102660.43,1563.2072,5.352632,5.5457315
102654.305,1563.2015,6.8475065,6.842903
102648.195,1563.1876,6.2776623,5.7494125
102642.07,1563.171,5.322955,5.533787
102635.96,1563.1443,5.9228387,5.9335837
102629.836,1563.1317,4.27476,3.813112
102623.77,1563.1233,5.082964,5.415051
102617.664,1563.1027,5.963273,5.81446
102611.56,1563.0875,5.168763,4.9711423
102605.45,1563.0829,5.768729,5.939954
102599.33,1563.079,4.489586,4.927619
102593.22,1563.0588,5.1535797,5.075462
102587.1,1563.0399,5.9555354,6.075689
102580.984,1563.0121,4.6193213,5.1440334
102574.875,1562.991,5.3406143,6.019524
102568.76,1562.9795,5.4890766,5.6996894
102562.71,1562.9696,5.5415134,5.609337
102556.61,1562.9656,5.522414,5.845392
102550.516,1562.9333,5.291049,5.472874
